fips,date,aggregate_level,country,state,index,cases,deaths,recovered,cumulative_icu,cumulative_hospitalized,current_icu,current_icu_total,current_hospitalized,current_ventilated,staffed_beds,icu_beds,positive_tests,negative_tests,contact_tracers_count,hospital_beds_in_use_any,Rt_MAP__new_cases,Rt_ci31__new_cases,Rt_ci68__new_cases,Rt_ci5__new_cases,Rt_ci95__new_cases,new_deaths,Rt_MAP__new_deaths,Rt_ci31__new_deaths,Rt_ci68__new_deaths,Rt_ci5__new_deaths,Rt_ci95__new_deaths,lag_days__new_deaths,Rt_MAP_composite,Rt_ci95_composite
36,2020-05-25,state,USA,NY,,367625,29138.0,0.0,,88554.0,1366.0,,4348.0,1058.0,,,362764,1376685,575,,0.78,0.74,0.8,0.66,0.9,110.31434296854546,0.76,0.64,0.86,0.38,1.14,0.0,0.8057536872136413,0.9057536872136412
39,2020-05-25,state,USA,OH,,32477,1987.0,0.0,1443.0,5511.0,323.0,,872.0,211.0,,,32477,297857,685,,0.96,0.88,1.0,0.74,1.16,37.734622495783476,0.9,0.74,1.14,0.34,1.66,0.0,0.9509314754673768,1.0509314754673766
40,2020-05-25,state,USA,OK,,6090,313.0,0.0,,938.0,78.0,,,,,,6090,154943,300,,0.9,0.74,1.04,0.42,1.38,3.156696524540002,0.88,0.96,1.94,0.26,3.4,0.0,0.9683010073137494,1.0871482694400016
41,2020-05-25,state,USA,OR,,3949,148.0,0.0,,747.0,35.0,,125.0,23.0,,,3949,109909,332,,0.94,0.78,1.16,0.36,1.64,,,,,,,,1.016300890287732,1.196347314730586
42,2020-05-25,state,USA,PA,,72356,5159.0,0.0,,,,,1628.0,324.0,,,68186,334928,160,,0.88,0.8200000000000001,0.92,0.7000000000000001,1.04,70.03982151906139,0.9,0.74,1.04,0.4,1.42,-2.0,0.8808269946353949,0.9808269946353949
44,2020-05-25,state,USA,RI,,14065,608.0,0.0,,1580.0,49.0,,240.0,32.0,,,14065,118636,200,,0.8,0.68,0.9,0.44,1.14,13.732586980907964,0.84,0.76,1.34,0.26,2.16,-4.0,0.8161612728590896,0.9161612728590895
45,2020-05-25,state,USA,SC,,10178,440.0,0.0,,1534.0,,,407.0,,,,10178,155842,400,,1.22,1.1,1.3,0.86,1.56,7.667812470000942,0.92,0.88,1.66,0.26,2.78,0.0,1.2178304318146966,1.3178304318146967
46,2020-05-25,state,USA,SD,,4586,50.0,0.0,,370.0,,,99.0,,,,4586,30697,350,,0.92,0.76,1.08,0.42,1.48,,,,,,,,0.9093700858841378,1.074096753145361
47,2020-05-25,state,USA,TN,,20533,334.0,0.0,,1594.0,,,517.0,,,,20607,375612,325,,1.06,0.98,1.12,0.8,1.3,5.245131672956828,0.8200000000000001,0.86,1.74,0.24,3.04,0.0,1.047931973896356,1.1479319738963558
48,2020-05-25,state,USA,TX,,56490,1536.0,0.0,,,,,1511.0,,,,55971,749683,2000,,1.04,0.98,1.06,0.88,1.18,22.766798073544358,0.96,0.78,1.28,0.32,1.94,-6.0,1.0618572157035755,1.1618572157035756
49,2020-05-25,state,USA,UT,,8521,98.0,0.0,215.0,692.0,,,131.0,,,,8521,187947,1200,,1.14,1.02,1.22,0.76,1.5,,,,,,,,1.1490187579456523,1.2503383152359455
51,2020-05-25,state,USA,VA,,37727,1208.0,0.0,,6521.0,349.0,,1376.0,182.0,,,37727,221023,300,,1.06,1.0,1.1,0.9,1.2,26.112307036553013,0.98,0.8,1.28,0.34,1.92,-2.0,1.0353095119898559,1.1353095119898562
50,2020-05-25,state,USA,VT,,962,54.0,0.0,,,,,19.0,,,,962,28707,48,,0.92,1.0,2.02,0.26,3.56,,,,,,,,1.0400193822011004,1.7674751262205173
53,2020-05-25,state,USA,WA,,21265,1076.0,0.0,,3287.0,,,207.0,47.0,,,21909,287314,2122,,1.08,0.98,1.16,0.76,1.38,7.240619687784518,0.98,0.92,1.72,0.28,2.9,-17.0,1.0486642911600748,1.1486642911600748
55,2020-05-25,state,USA,WI,,15646,514.0,0.0,543.0,2339.0,126.0,,606.0,,,,17571,193379,401,,1.06,0.98,1.12,0.8,1.3,6.819008321924808,0.78,0.78,1.54,0.22,2.66,-21.0,1.0444157320153498,1.14441573201535
54,2020-05-25,state,USA,WV,,1782,73.0,0.0,,,13.0,,36.0,7.0,,,1774,84551,15,,1.06,0.88,1.32,0.42,1.88,,,,,,,,1.0252481713278794,1.2719937705149662
56,2020-05-25,state,USA,WY,,843,12.0,0.0,,79.0,,,10.0,,,,838,19551,50,,0.88,0.8,1.46,0.26,2.4,,,,,,,,0.8720696256009379,1.3131451320820902
02,2020-05-26,state,USA,AK,,416,8.0,0.0,,,,,12.0,,,,411,44553,145,,1.58,1.32,2.34,0.42,3.7,,,,,,,,1.3338521520160236,2.016900200504025
01,2020-05-26,state,USA,AL,,15650,580.0,0.0,551.0,1671.0,,,,,,,15396,178363,120,,1.08,1.0,1.14,0.84,1.32,9.743366292541745,0.86,0.8,1.48,0.24,2.48,0.0,1.0903408904484984,1.1903408904484984
05,2020-05-26,state,USA,AR,,6180,119.0,0.0,,617.0,,,107.0,18.0,,,6180,105593,285,,1.22,1.1,1.3,0.8200000000000001,1.58,2.2567511365960953,1.04,1.1,2.2,0.28,3.84,2.0,1.224300366232484,1.3269820058856474
04,2020-05-26,state,USA,AZ,,16783,807.0,0.0,,3122.0,336.0,,818.0,208.0,,,16783,173948,60,,1.2,1.12,1.26,0.96,1.44,16.675253042446762,0.98,0.8200000000000001,1.4,0.3,2.18,-1.0,1.2183356293771572,1.318335629377157
06,2020-05-26,state,USA,CA,,99925,3859.0,0.0,,,1392.0,,4404.0,,,,96733,1599663,3800,,1.12,1.08,1.14,1.0,1.22,69.16896294644286,0.94,0.8,1.1,0.44,1.5,4.0,1.1075700273521225,1.2075700273521226
08,2020-05-26,state,USA,CO,,24553,1352.0,0.0,,4128.0,,,507.0,,,,24269,131742,50,,1.0,0.9,1.06,0.7000000000000001,1.26,16.104846592183147,0.72,0.64,1.16,0.22,1.88,0.0,0.9564145607040532,1.0564145607040532
09,2020-05-26,state,USA,CT,,41303,3769.0,0.0,,12538.0,,,694.0,,,,41303,184059,400,,0.72,0.64,0.78,0.48,0.96,21.06406395833159,0.76,0.64,1.08,0.22,1.7,-10.0,0.7906843766180208,0.8906843766180208
11,2020-05-26,state,USA,DC,,8334,440.0,0.0,,,113.0,,353.0,76.0,,345.0,8334,33721,65,1851.0,0.58,0.48,0.74,0.2,1.1,5.619970231479264,0.68,0.74,1.5,0.2,2.64,1.0,0.7458846791184365,0.8481089670360072
10,2020-05-26,state,USA,DE,,9066,335.0,0.0,,,,,201.0,,,,9066,45848,100,,0.76,0.64,0.88,0.36,1.16,5.054712798865472,0.7000000000000001,0.78,1.58,0.2,2.82,0.0,0.7858266259040948,0.8938411750330255
12,2020-05-26,state,USA,FL,,52247,2258.0,0.0,,9740.0,,,,,,,52255,870969,1000,,1.1,1.04,1.14,0.92,1.26,33.732597831472376,1.0,0.8,1.24,0.36,1.8,-1.0,1.1057951322895463,1.2057951322895464
13,2020-05-26,state,USA,GA,,42066,1867.0,0.0,1703.0,7547.0,,,854.0,,,,43730,471215,250,,0.74,0.68,0.8,0.5,0.96,29.122094842224378,1.0,0.8200000000000001,1.28,0.36,1.88,0.0,0.8942425841355394,0.9942425841355392
15,2020-05-26,state,USA,HI,,633,17.0,0.0,,84.0,,,,,,,643,49728,80,,1.0,1.14,2.38,0.28,4.26,,,,,,,,1.0396402491249894,1.9692780336525513
19,2020-05-26,state,USA,IA,,17999,480.0,0.0,,,115.0,,379.0,65.0,,,17703,117301,36,,0.96,0.88,1.02,0.68,1.2,13.169686654682016,0.88,0.78,1.4,0.28,2.28,0.0,0.9509799660225492,1.0509799660225494
16,2020-05-26,state,USA,ID,,2699,81.0,0.0,94.0,225.0,,,28.0,,,,2626,38780,23,,1.12,0.9,1.36,0.42,1.96,,,,,,,,1.0856365487264,1.3380435357075915
17,2020-05-26,state,USA,IL,,113486,4960.0,0.0,,,1035.0,,3788.0,590.0,,,113195,673599,125,,0.8200000000000001,0.78,0.86,0.7000000000000001,0.92,54.73603558409207,0.76,0.62,0.94,0.3,1.36,-21.0,0.8410745388560742,0.9410745388560742
18,2020-05-26,state,USA,IN,,32856,2004.0,0.0,1166.0,5285.0,365.0,1489.0,1088.0,163.0,,2536.0,32078,198671,325,,0.92,0.86,0.98,0.7000000000000001,1.14,25.360969913523515,0.84,0.7000000000000001,1.14,0.28,1.74,0.0,0.9390090950177508,1.0390090950177508
20,2020-05-26,state,USA,KS,,9352,204.0,0.0,271.0,800.0,,,,,,,9218,72181,200,,0.78,0.66,0.9,0.36,1.2,1.9069716827554384,0.96,1.06,2.2,0.26,3.88,0.0,0.8128317235155949,0.9245975778405722
21,2020-05-26,state,USA,KY,,9175,407.0,0.0,897.0,2131.0,89.0,,484.0,,,,8571,161285,50,,0.74,0.62,0.86,0.36,1.16,6.034037505228302,0.8200000000000001,0.84,1.64,0.24,2.86,1.0,0.8602194829581999,0.9602194829582
22,2020-05-26,state,USA,LA,,38252,2701.0,0.0,,,,,831.0,103.0,,,38054,302972,700,,0.98,0.9,1.04,0.72,1.2,18.573841768364893,0.76,0.64,1.12,0.22,1.8,0.0,1.011177020009031,1.1111770200090314
25,2020-05-26,state,USA,MA,,93693,6473.0,0.0,,9388.0,560.0,,2108.0,,,,93693,451788,1000,,0.74,0.68,0.78,0.58,0.9,37.367327158321,0.84,0.68,1.06,0.3,1.56,-20.0,0.7824411936112096,0.8824411936112095
24,2020-05-26,state,USA,MD,,48290,2333.0,0.0,,8179.0,520.0,,1315.0,,,,47687,206800,1400,,0.94,0.88,0.98,0.78,1.08,37.18166741958679,0.94,0.76,1.16,0.34,1.68,-1.0,0.9430077936542882,1.0430077936542883
23,2020-05-26,state,USA,ME,,2109,79.0,0.0,,258.0,26.0,,60.0,13.0,,,2109,35450,50,,1.0,0.8200000000000001,1.22,0.4,1.72,,,,,,,,1.0059976337148755,1.2121123629032489
26,2020-05-26,state,USA,MI,,55040,5266.0,0.0,,,449.0,,953.0,319.0,,,62075,487906,1050,,0.92,0.84,0.96,0.68,1.12,38.60514321347218,0.88,0.72,1.08,0.32,1.58,0.0,0.9344071045536138,1.0344071045536138
27,2020-05-26,state,USA,MN,,21969,908.0,0.0,886.0,2709.0,258.0,,570.0,,,,24308,213974,400,,0.9,0.84,0.96,0.7000000000000001,1.1,22.650935364158826,1.02,0.84,1.36,0.34,2.04,0.0,0.9274730746765328,1.0274730746765328
29,2020-05-26,state,USA,MO,,12437,698.0,0.0,,,,,500.0,82.0,,,12291,148007,69,,0.9,0.76,1.04,0.42,1.4,11.355236494782302,0.84,0.76,1.4,0.24,2.3000000000000003,0.0,1.013223103412588,1.1248759760931233
28,2020-05-26,state,USA,MS,,13731,652.0,0.0,,2070.0,134.0,,561.0,81.0,,,13731,134088,200,,0.92,0.8200000000000001,1.0,0.58,1.24,15.23237997093216,0.98,0.84,1.44,0.3,2.28,1.0,0.979241745957713,1.079241745957713
30,2020-05-26,state,USA,MT,,479,17.0,0.0,,65.0,,,2.0,,,,479,33355,130,,1.38,1.26,2.42,0.36,4.0200000000000005,,,,,,,,1.2322889658092566,2.0370318238157146
37,2020-05-26,state,USA,NC,,24188,789.0,0.0,,,,,621.0,,,,24140,328191,402,,1.14,1.08,1.18,0.94,1.32,18.410627248817576,1.1,0.92,1.5,0.36,2.28,-2.0,1.1466888777441684,1.2466888777441685
38,2020-05-26,state,USA,ND,,2422,54.0,0.0,,156.0,,,40.0,,,,2422,64432,352,,0.72,0.6,0.94,0.26,1.38,,,,,,,,0.8547670502002964,1.0063887426773566
31,2020-05-26,state,USA,NE,,12619,160.0,0.0,,,,,,,,,12355,75687,307,,0.98,0.88,1.06,0.68,1.26,,,,,,,,0.9488456106920309,1.048845610692031
33,2020-05-26,state,USA,NH,,4231,214.0,0.0,120.0,420.0,,,91.0,,,,4197,58842,70,,0.98,0.8200000000000001,1.14,0.46,1.54,5.183262564916076,0.8,0.86,1.72,0.24,3.0,0.0,0.985375729310644,1.1454819653014436
34,2020-05-26,state,USA,NJ,,155764,11191.0,0.0,,16373.0,786.0,,2723.0,578.0,,,155764,480128,900,,0.78,0.72,0.8,0.6,0.92,86.97944610647801,0.76,0.64,0.9,0.34,1.22,0.0,0.8147062213546391,0.9147062213546392
35,2020-05-26,state,USA,NM,,7130,325.0,0.0,,1264.0,,,216.0,,,,7026,170335,100,,0.94,0.8,1.04,0.5,1.34,6.4030968734110605,0.78,0.8,1.58,0.22,2.74,0.0,0.9853204610675425,1.0877076247068955
32,2020-05-26,state,USA,NV,,8059,396.0,0.0,,,91.0,,390.0,50.0,,,7997,115370,100,,1.02,0.88,1.14,0.56,1.46,3.990206592744048,0.68,0.78,1.64,0.2,2.98,0.0,1.072655040250326,1.1844718986406857
36,2020-05-26,state,USA,NY,,368669,29241.0,0.0,,88686.0,1273.0,,4265.0,1002.0,,,363836,1410292,575,,0.8,0.76,0.8200000000000001,0.66,0.9,105.28079655205829,0.76,0.64,0.86,0.36,1.16,0.0,0.8091139829913265,0.9091139829913264
39,2020-05-26,state,USA,OH,,33006,2002.0,0.0,1450.0,5579.0,351.0,,937.0,232.0,,,33006,306394,685,,0.94,0.88,1.0,0.72,1.14,37.099028581426595,0.92,0.74,1.14,0.34,1.68,0.0,0.944405725124814,1.0444057251248142
40,2020-05-26,state,USA,OK,,6137,318.0,0.0,,941.0,78.0,,174.0,,,,6137,153804,300,,0.9,0.76,1.04,0.42,1.4,3.1285069341771465,0.88,0.94,1.92,0.24,3.4,0.0,0.9746284765023212,1.0974226583008142
41,2020-05-26,state,USA,OR,,3967,148.0,0.0,,752.0,40.0,,149.0,17.0,,,3967,111571,332,,1.0,0.8200000000000001,1.2,0.4,1.7,,,,,,,,1.047873028746072,1.2361258699457074
42,2020-05-26,state,USA,PA,,72873,5175.0,0.0,,,,,1493.0,334.0,,,68637,339835,160,,0.88,0.8200000000000001,0.9,0.68,1.04,68.76637922248801,0.9,0.74,1.06,0.4,1.44,-2.0,0.8791624399805682,0.9791624399805682
44,2020-05-26,state,USA,RI,,14210,634.0,0.0,,1613.0,50.0,,226.0,36.0,,,14210,121153,200,,0.78,0.68,0.88,0.42,1.14,13.546041923285177,0.84,0.76,1.36,0.26,2.2,-4.0,0.8067984580883465,0.9067984580883464
45,2020-05-26,state,USA,SC,,10416,446.0,0.0,,1618.0,,,433.0,,,,10416,162318,400,,1.22,1.12,1.32,0.86,1.56,7.873081388998617,0.94,0.88,1.66,0.26,2.78,0.0,1.2273143995844775,1.3273143995844776
46,2020-05-26,state,USA,SD,,4653,50.0,0.0,,378.0,,,106.0,,,,4653,32385,350,,0.92,0.78,1.08,0.42,1.48,,,,,,,,0.915700007432906,1.078599383739064
47,2020-05-26,state,USA,TN,,20960,339.0,0.0,,1609.0,,,582.0,,,,20965,382539,325,,1.04,0.96,1.1,0.78,1.28,5.456195044548241,0.86,0.9,1.78,0.24,3.08,0.0,1.0487898449186461,1.148789844918646
48,2020-05-26,state,USA,TX,,57573,1552.0,0.0,,,,,1534.0,,,,56560,764673,2000,,1.08,1.04,1.12,0.94,1.22,23.03071771735347,0.98,0.8,1.3,0.32,1.98,-6.0,1.0743551941782603,1.1743551941782604
49,2020-05-26,state,USA,UT,,8622,101.0,0.0,217.0,696.0,,,134.0,,,,8620,189972,1200,,1.16,1.04,1.26,0.78,1.52,,,,,,,,1.1616571607097426,1.2651018280729451
51,2020-05-26,state,USA,VA,,39342,1236.0,0.0,,6630.0,366.0,,1403.0,190.0,,,39342,227839,300,,1.06,1.0,1.08,0.88,1.2,25.294873562117697,0.92,0.78,1.24,0.32,1.88,-2.0,1.0221979610253256,1.1221979610253257
50,2020-05-26,state,USA,VT,,967,54.0,0.0,,,,,25.0,,,,967,29456,48,,1.08,1.08,2.16,0.28,3.72,,,,,,,,1.0760016453511052,1.8392582262478387
53,2020-05-26,state,USA,WA,,21538,1091.0,0.0,,3290.0,,,267.0,51.0,,,22184,293934,2122,,1.1,1.0,1.18,0.78,1.4,7.360451923548037,0.96,0.9,1.7,0.28,2.86,-17.0,1.057831379989945,1.1578313799899451
55,2020-05-26,state,USA,WI,,15923,517.0,0.0,544.0,2362.0,135.0,,640.0,,,,17867,200874,401,,1.06,0.98,1.12,0.8,1.28,6.676165334988066,0.78,0.78,1.54,0.22,2.68,-21.0,1.0326017235977143,1.1326017235977146
54,2020-05-26,state,USA,WV,,1854,74.0,0.0,,,9.0,,35.0,7.0,,,1854,85957,15,,1.0,0.8200000000000001,1.26,0.4,1.84,,,,,,,,0.994965117572071,1.2389056759942654
56,2020-05-26,state,USA,WY,,850,13.0,0.0,,82.0,,,14.0,,,,850,20652,50,,0.84,0.78,1.44,0.26,2.36,,,,,,,,0.8688456941240509,1.2993048640744251
02,2020-05-27,state,USA,AK,,417,8.0,0.0,,,,,14.0,,,,412,45951,145,,1.64,1.36,2.34,0.46,3.62,,,,,,,,1.3558644922929517,2.0094641147211787
01,2020-05-27,state,USA,AL,,16032,583.0,0.0,560.0,1719.0,,,,,,,15843,179951,120,,1.06,0.98,1.12,0.8200000000000001,1.3,10.009632495246725,0.92,0.8200000000000001,1.52,0.26,2.52,0.0,1.0845934895930498,1.18459348959305
05,2020-05-27,state,USA,AR,,6277,120.0,0.0,,627.0,,,108.0,22.0,,,6277,109319,285,,1.2,1.08,1.3,0.8200000000000001,1.56,2.372411398923134,1.06,1.1,2.2,0.28,3.82,2.0,1.2252240190173684,1.3252240190173683
04,2020-05-27,state,USA,AZ,,17262,831.0,0.0,,3172.0,375.0,,911.0,237.0,,,17262,179004,60,,1.3,1.22,1.36,1.06,1.52,17.32759150526973,1.04,0.86,1.44,0.32,2.22,-1.0,1.2402159047838828,1.3402159047838829
06,2020-05-27,state,USA,CA,,101874,3961.0,0.0,,,1407.0,,4544.0,,,,98980,1637914,3800,,1.14,1.1,1.16,1.02,1.22,67.5186101376295,0.92,0.78,1.08,0.42,1.48,4.0,1.107132129582446,1.2071321295824462
08,2020-05-27,state,USA,CO,,24775,1393.0,0.0,,4160.0,,,484.0,,,,24565,134855,50,,1.0,0.9,1.06,0.7000000000000001,1.26,15.802459350899944,0.76,0.66,1.2,0.22,1.94,0.0,0.9522797968189964,1.0522797968189963
09,2020-05-27,state,USA,CT,,41288,3803.0,0.0,,12538.0,,,684.0,,,,41288,187581,400,,0.72,0.64,0.78,0.46,0.96,20.02783271784636,0.76,0.64,1.08,0.22,1.72,-10.0,0.7821952767447482,0.8821952767447482
11,2020-05-27,state,USA,DC,,8406,445.0,0.0,,,113.0,,349.0,76.0,,345.0,8406,34291,65,1939.0,0.62,0.5,0.78,0.22,1.16,5.31578042209512,0.66,0.74,1.5,0.2,2.68,1.0,0.7607492232778504,0.8760029949852005
10,2020-05-27,state,USA,DE,,9096,344.0,0.0,,,,,196.0,,,,9096,46325,100,,0.74,0.62,0.86,0.36,1.16,5.027588432625377,0.72,0.8,1.62,0.22,2.88,0.0,0.7709116297081533,0.8832317673714285
12,2020-05-27,state,USA,FL,,52626,2318.0,0.0,,9899.0,,,,,,,52634,880937,1000,,1.12,1.06,1.16,0.92,1.28,33.866233212480026,1.0,0.8200000000000001,1.24,0.38,1.8,-1.0,1.1175276825498068,1.2175276825498071
13,2020-05-27,state,USA,GA,,42713,1904.0,0.0,1735.0,7666.0,,,907.0,,,,44421,396335,250,,0.76,0.68,0.8,0.52,0.98,29.08653214267346,1.0,0.8200000000000001,1.28,0.36,1.88,0.0,0.9090159379914848,1.009015937991485
15,2020-05-27,state,USA,HI,,634,17.0,0.0,,83.0,,,,,,,643,50559,80,,1.06,1.18,2.44,0.3,4.34,,,,,,,,1.065657858762968,2.0108790170940356
19,2020-05-27,state,USA,IA,,18446,496.0,0.0,,,109.0,,393.0,66.0,,,18360,121166,36,,0.96,0.86,1.02,0.68,1.2,12.959883420948744,0.88,0.78,1.4,0.26,2.28,0.0,0.9505265211365034,1.0505265211365034
16,2020-05-27,state,USA,ID,,2731,82.0,0.0,95.0,231.0,,,29.0,,,,2699,40318,23,,1.14,0.94,1.4,0.44,2.0,,,,,,,,1.0887507944705133,1.3518057815261542
17,2020-05-27,state,USA,IL,,114612,5118.0,0.0,,,1031.0,,3826.0,592.0,,,114306,689667,611,,0.8200000000000001,0.78,0.84,0.7000000000000001,0.92,52.3547737545176,0.78,0.62,0.96,0.3,1.38,-21.0,0.8293769903057636,0.9293769903057636
18,2020-05-27,state,USA,IN,,33242,2030.0,0.0,1166.0,5285.0,400.0,1548.0,1122.0,182.0,,2545.0,32437,202896,325,,0.94,0.86,0.98,0.72,1.14,25.14782103002091,0.86,0.72,1.18,0.28,1.78,0.0,0.9370203098590066,1.0370203098590067
20,2020-05-27,state,USA,KS,,9453,207.0,0.0,275.0,822.0,,,,,,,9337,75151,200,,0.84,0.7000000000000001,0.96,0.4,1.26,2.058142207663968,1.02,1.1,2.22,0.28,3.92,0.0,0.8269591208732955,0.9519672549402529
21,2020-05-27,state,USA,KY,,9313,420.0,0.0,897.0,2136.0,78.0,,489.0,,,,9077,173024,50,,0.78,0.66,0.9,0.36,1.2,6.0543057874173,0.8200000000000001,0.84,1.66,0.24,2.88,1.0,0.8739835541745422,0.9739835541745422
22,2020-05-27,state,USA,LA,,38694,2722.0,0.0,,,,,798.0,100.0,,,38497,309150,700,,1.0,0.92,1.06,0.74,1.22,18.499842149637093,0.8,0.68,1.18,0.24,1.86,0.0,1.0129826515698168,1.1129826515698171
25,2020-05-27,state,USA,MA,,94220,6547.0,0.0,,9492.0,556.0,,2106.0,,,,94220,457924,1000,,0.76,0.7000000000000001,0.8,0.58,0.92,36.15229838427583,0.84,0.68,1.06,0.3,1.56,-20.0,0.7763666590492405,0.8763666590492405
24,2020-05-27,state,USA,MD,,49042,2392.0,0.0,,8281.0,520.0,,1338.0,,,,48423,213632,1400,,0.94,0.88,0.98,0.78,1.08,36.923276605161455,0.94,0.78,1.18,0.36,1.7,-1.0,0.9333273427063894,1.0333273427063894
23,2020-05-27,state,USA,ME,,2137,81.0,0.0,,260.0,25.0,,59.0,14.0,,,2137,43480,50,,0.98,0.8200000000000001,1.2,0.4,1.72,,,,,,,,0.9938903572158544,1.2035001560771592
26,2020-05-27,state,USA,MI,,55544,5334.0,0.0,,,388.0,,882.0,272.0,,,62461,505609,1050,,0.92,0.86,0.98,0.7000000000000001,1.14,38.18855523333145,0.9,0.72,1.12,0.34,1.6,0.0,0.930981580677098,1.030981580677098
27,2020-05-27,state,USA,MN,,22474,942.0,0.0,902.0,2796.0,260.0,,598.0,,,,24988,222821,400,,0.9,0.84,0.94,0.7000000000000001,1.08,22.88475802710459,1.02,0.84,1.36,0.34,2.04,0.0,0.9148162459597284,1.0148162459597283
29,2020-05-27,state,USA,MO,,12624,705.0,0.0,,,,,644.0,84.0,,,12492,153029,69,,1.06,0.9,1.18,0.54,1.54,11.40335355517846,0.86,0.78,1.42,0.26,2.34,0.0,1.061735902267863,1.1997988550525545
28,2020-05-27,state,USA,MS,,14044,670.0,0.0,,2106.0,127.0,,547.0,73.0,,,14044,134088,200,,0.92,0.8200000000000001,1.02,0.58,1.24,15.217024362139568,0.96,0.84,1.44,0.3,2.26,1.0,0.9892553191256641,1.089255319125664
30,2020-05-27,state,USA,MT,,481,17.0,0.0,,66.0,,,2.0,,,,481,35162,130,,1.4,1.26,2.38,0.36,3.92,,,,,,,,1.2309790659843036,2.0072325460395537
37,2020-05-27,state,USA,NC,,24787,827.0,0.0,,,,,702.0,,,,24628,339528,402,,1.16,1.1,1.2,0.96,1.34,18.282303368868405,1.04,0.88,1.44,0.34,2.2,-2.0,1.1475982226804764,1.2475982226804765
38,2020-05-27,state,USA,ND,,2442,59.0,0.0,,161.0,,,40.0,,,,2439,64901,352,,0.7000000000000001,0.58,0.94,0.26,1.4,,,,,,,,0.8436146534199291,1.0042292682305127
31,2020-05-27,state,USA,NE,,12976,168.0,0.0,,,,,,,,,12619,77802,307,,1.02,0.92,1.08,0.7000000000000001,1.3,,,,,,,,0.9445196572853856,1.0471379930643372
33,2020-05-27,state,USA,NH,,4286,223.0,0.0,120.0,421.0,,,91.0,,,,4231,60001,70,,1.0,0.84,1.14,0.46,1.54,5.297270565833914,0.84,0.88,1.74,0.24,3.04,0.0,0.9710877995301146,1.13531860557339
34,2020-05-27,state,USA,NJ,,156628,11339.0,0.0,,16597.0,768.0,,2761.0,583.0,,,156628,503697,900,,0.66,0.6,0.7000000000000001,0.5,0.8,84.72228256577614,0.8,0.66,0.92,0.36,1.26,0.0,0.8096641616131827,0.9096641616131826
35,2020-05-27,state,USA,NM,,7252,329.0,0.0,,1282.0,,,211.0,,,,7130,173516,100,,1.0,0.86,1.1,0.56,1.42,6.3285616527941215,0.78,0.8,1.58,0.22,2.76,0.0,0.9928860254740614,1.1161832095576625
32,2020-05-27,state,USA,NV,,8150,402.0,0.0,,,108.0,,435.0,57.0,,,8113,120446,100,,1.04,0.9,1.16,0.58,1.48,3.9214748958039767,0.7000000000000001,0.8200000000000001,1.68,0.22,3.04,0.0,1.0797953831382985,1.1953245047763157
36,2020-05-27,state,USA,NY,,369801,29339.0,0.0,,88866.0,1261.0,,4208.0,988.0,,,364965,1446579,575,,0.8200000000000001,0.76,0.84,0.68,0.94,99.9628853947305,0.76,0.64,0.86,0.36,1.16,0.0,0.8121496942972661,0.912149694297266
39,2020-05-27,state,USA,OH,,33439,2044.0,0.0,1492.0,5700.0,313.0,,885.0,217.0,,,33439,316286,685,,0.94,0.88,1.0,0.72,1.14,36.31829462024602,0.9,0.74,1.14,0.34,1.68,0.0,0.9378034834988392,1.0378034834988392
40,2020-05-27,state,USA,OK,,6229,322.0,0.0,,941.0,74.0,,156.0,,,,6229,172409,300,,0.94,0.78,1.08,0.44,1.44,3.0911499203638315,0.86,0.94,1.92,0.24,3.38,0.0,0.9845844271369399,1.1160515789297576
41,2020-05-27,state,USA,OR,,4038,148.0,0.0,,759.0,35.0,,146.0,16.0,,,4038,112954,332,,1.08,0.9,1.28,0.46,1.78,,,,,,,,1.0806489970265762,1.2825342419389467
42,2020-05-27,state,USA,PA,,73646,5290.0,0.0,,,,,1493.0,351.0,,,69417,349990,160,,0.88,0.8200000000000001,0.92,0.7000000000000001,1.04,66.48557980178259,0.88,0.74,1.04,0.38,1.42,-2.0,0.8773111073407766,0.9773111073407764
44,2020-05-27,state,USA,RI,,14353,655.0,0.0,,1624.0,49.0,,218.0,35.0,,,14353,124030,200,,0.78,0.66,0.88,0.4,1.14,12.949348142546999,0.8,0.74,1.32,0.26,2.18,-4.0,0.7979889786747146,0.8979889786747146
45,2020-05-27,state,USA,SC,,10623,466.0,0.0,,1618.0,,,398.0,,,,10623,165060,400,,1.26,1.14,1.34,0.9,1.58,8.054430096614102,0.96,0.88,1.66,0.28,2.78,0.0,1.234801979864108,1.3348019798641082
46,2020-05-27,state,USA,SD,,4710,54.0,0.0,,391.0,,,101.0,,,,4710,33296,350,,0.92,0.78,1.08,0.42,1.5,,,,,,,,0.9227329507166878,1.0893755938656984
47,2020-05-27,state,USA,TN,,21360,353.0,0.0,,1647.0,,,501.0,,,,21306,388324,325,,1.04,0.96,1.1,0.78,1.28,5.574429813343802,0.88,0.9,1.78,0.26,3.08,0.0,1.0496658187019337,1.1496658187019335
48,2020-05-27,state,USA,TX,,59105,1598.0,0.0,,,,,1645.0,,,,57921,797753,2000,,1.14,1.08,1.16,0.98,1.26,23.094973985406565,1.0,0.8200000000000001,1.32,0.32,1.98,-6.0,1.0870573205751108,1.187057320575111
49,2020-05-27,state,USA,UT,,8710,105.0,0.0,223.0,716.0,,,127.0,,,,8706,191920,1200,,1.22,1.1,1.3,0.84,1.56,,,,,,,,1.1727328708521183,1.28452726148303
